DTC Kodu,Başlık,Alt Sistem,Öncelik,Neden Sayısı,Adım Sayısı
U0296,Lost Communication With AC to DC Converter Control Module-A,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,4,3
U0297,Lost Communication With AC to DC Converter Control Module-B,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,4,3
U0298,Lost Communication With DC to DC Converter Control Module-A,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,4,3
U0299,Lost Communication With DC to DC Converter Control Module-B,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,4,3
U0300,P0300 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0301,P0301 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0302,P0302 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0303,P0303 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0304,P0304 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0305,P0305 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0306,P0306 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0307,P0307 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0308,P0308 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0309,P0309 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0310,P0310 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0311,P0311 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0312,P0312 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0313,P0313 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0314,P0314 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0315,P0315 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0316,P0316 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0317,P0317 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0318,P0318 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0319,P0319 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0320,P0320 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0321,P0321 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0322,P0322 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0323,P0323 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0324,P0324 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0325,P0325 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0326,P0326 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0327,P0327 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0328,P0328 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0329,P0329 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0330,P0330 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0331,P0331 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0332,P0332 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0333,P0333 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0334,P0334 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0335,P0335 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0336,P0336 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0337,P0337 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0338,P0338 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0339,P0339 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0340,P0340 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0341,P0341 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0342,P0342 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
U0343,P0343 OBD Code,CAN-Bus & Ağ Haberleşme / ECU İletişim Kaybı,MEDIUM,3,3
P2243,O2 Sensor Reference Voltage Circuit/Open Bank 1 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2244,O2 Sensor Reference Voltage Performance Bank 1 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2245,O2 Sensor Reference Voltage Circuit Low Bank 1 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2246,O2 Sensor Reference Voltage Circuit High Bank 1 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2247,O2 Sensor Reference Voltage Circuit/Open Bank 2 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2248,O2 Sensor Reference Voltage Performance Bank 2 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2249,O2 Sensor Reference Voltage Circuit Low Bank 2 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2250,O2 Sensor Reference Voltage Circuit High Bank 2 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2251,O2 Sensor Negative Current Control Circuit/Open Bank 1 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2252,O2 Sensor Negative Current Control Circuit Low Bank 1 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2253,O2 Sensor Negative Current Control Circuit High Bank 1 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2254,O2 Sensor Negative Current Control Circuit/Open Bank 2 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2255,O2 Sensor Negative Current Control Circuit Low Bank 2 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2256,O2 Sensor Negative Current Control Circuit High Bank 2 Sensor 1,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,1
P2257,Secondary Air Injection System Control A Circuit Low,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,4,1
P2258,Secondary Air Injection System Control 'A' Circuit High,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,4,1
P2259,Secondary Air Injection System Control B Circuit Low,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,4,1
P2260,Secondary Air Injection System Control B Circuit High,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,4,1
P2261,OBD Code,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,3
P2262,OBD Code,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,3
P2263,Turbo/Supercharger Boost System Performance,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,4
P2264,Water in Fuel Sensor Circuit,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,4
P2265,Water in Fuel Sensor Circuit Range/Performance,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,4
P2266,Water in Fuel Sensor Circuit Low,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,4
P2267,Water in Fuel Sensor Circuit High,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,4
P2268,Water in Fuel Sensor Circuit Intermittent,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,4
P2269,Water in Fuel Sensor Condition,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,2
P2272,O2 Sensor Signal Stuck Lean B2S2,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,3
P2273,O2 Sensor Signal Biased/Stuck Rich Bank 2 Sensor 2,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,3
P2274,O2 Sensor Signal Biased/Stuck Lean Bank 1 Sensor 3,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,3
P2275,O2 Sensor Signal Biased/Stuck Rich Bank 1 Sensor 3,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,3
P2276,O2 Sensor Signal Stuck Lean Bank 2 Sensor 3,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,3
P2277,O2 Sensor Signal Biased/Stuck Rich Bank 2 Sensor 3,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,3
P2278,OBD Code,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,3
P2279,Intake Air System Leak,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",CRITICAL_STOP,5,4
P2280,Air Flow Restriction/Air Leak Between Air Filter and MAF,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,4,1
P2281,Air Leak Between MAF and Throttle Body,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,4,1
P2282,Air Leak Between Throttle Body and Intake Valves,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,4,1
P2283,Injector Control Pressure Sensor Circuit,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,4
P2284,Injector Control Pressure Sensor Circuit Range/Performance,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,4
P2285,Injector Control Pressure Sensor Circuit Low,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,4
P2286,Injector Control Pressure Sensor Circuit High,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,4
P2287,Injector Control Pressure Sensor Circuit Intermittent,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,5,4
P2288,Injector Control Pressure Too High,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",CRITICAL_STOP,4,1
P2289,Injector Control Pressure Too High - Engine Off,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",CRITICAL_STOP,4,1
P2290,Injector Control Pressure Too Low,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",CRITICAL_STOP,4,1
P2291,Injector Control Pressure Too Low - Engine Cranking,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",CRITICAL_STOP,4,1
P2292,Injector Control Pressure Erratic,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",CRITICAL_STOP,4,1
P2293,Fuel Pressure Regulator 2 Performance,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,4,3
P2294,Fuel Pressure Regulator 2 Control Circuit Open,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,4,2
P2295,Fuel Pressure Regulator 2 Control Circuit Low,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,4,2
P2296,Fuel Pressure Regulator 2 Control Circuit High,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,4,2
P2297,OBD Code,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,3
P2298,OBD Code,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,3
P2299,OBD Code,"NOx, O2 Sensörleri & Emiş Havası Kontrolü",MEDIUM,3,3
P2300,Ignition Coil A Primary Control Circuit Low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2301,Ignition Coil A Primary Control Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2302,Ignition Coil A Secondary Circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2303,Ignition Coil B Primary Control Circuit Low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2304,Ignition Coil B Primary Control Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2305,Ignition Coil B Secondary Circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2306,Ignition Coil C Primary Control Circuit Low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2307,Ignition Coil C Primary Control Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2308,Ignition Coil C Secondary Circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2309,Ignition Coil D Primary Control Circuit Low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2310,Ignition Coil D Primary Control Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2311,Ignition Coil D Secondary Circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2312,Ignition Coil E Primary Control Circuit Low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2313,Ignition Coil E Primary Control Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2314,Ignition Coil E Secondary Circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2315,Ignition Coil F Primary Control Circuit Low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2316,Ignition Coil F Primary Control Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2317,Ignition Coil F Secondary Circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2318,Ignition Coil G Primary Control Circuit Low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2319,Ignition Coil G Primary Control Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2320,Ignition Coil G Secondary Circuit,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2321,Ignition Coil H Primary Control Circuit Low,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P2322,Ignition Coil H Primary Control Circuit High,Güç Aktarma Organları & Motor Yönetimi (Powertrain),LOW,5,1
P0143,O2 Sensor Circuit Low B1S3,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,3
P0144,O2 Sensor Circuit High B1S3,"Yakıt & Hava Ölçümü (MAF, MAP, O2, ECT Sensörleri)",MEDIUM,5,3
P0202,Cylinder 2 Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0203,Cylinder 3 Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0204,Cylinder 4 Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0205,Cylinder 5 Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0206,Cylinder 6 Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0207,Cylinder 7 Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0208,Cylinder 8 Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0209,Cylinder 9 Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0210,Cylinder 10 Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0211,Cylinder 11 Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0212,Cylinder 12 Injector Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0213,Cold Start Injector 1 Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,3
P0214,Cold Start Injector 2 Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,3
P0215,Engine Shutoff Solenoid Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,CRITICAL_STOP,5,4
P0216,Injection Timing Control Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0217,Engine Over Temperature,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0218,Transmission Over Temperature,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,CRITICAL_STOP,5,3
P0219,Engine Overspeed Condition,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0220,TPS B Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0221,Throttle Position Sensor B Circuit Range/Performance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0222,Throttle Position Sensor B Circuit Low Input,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0223,Throttle Position Sensor/Switch B Circuit High Input,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,1
P0224,Throttle Position Sensor/Switch B Circuit Intermittent,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,2
P0225,Throttle Position Sensor/Swith C Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0226,Throttle Position Sensor C Circuit Range/Performance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0227,Throttle Position Sensor C Circuit Low Input,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0228,Throttle Position Sensor/Switch C Circuit High Input,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,1
P0229,Throttle Position Sensor/Switch C Circuit Intermittent,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,2
P0230,Fuel Pump Primary Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0231,Low Voltage Fuel Pump Secondary Circuit,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0232,High Voltage Fuel Pump Secondary Circuit,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,CRITICAL_STOP,5,3
P0233,Fuel Pump Secondary Circuit Intermittent,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0235,Turbocharger Boost Sensor A Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0236,Turbocharger Boost Sensor A Range/Performance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,3
P0237,Turbocharger/Supercharger Boost Sensor A Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,3
P0238,Turbocharger/Supercharger Boost Sensor A Circuit High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0239,Turbocharger Boost Sensor B Circuit Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0240,Turbocharger Boost Sensor B Range/Performance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,3
P0241,Turbocharger/Supercharger Boost Sensor B Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,3
P0242,Turbocharger/Supercharger Boost Sensor B Circuit High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0243,Turbocharger Wastegate Solenoid A Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0244,Turbocharger Wastegate Solenoid A Range/Performance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0245,Turbocharger Wastegate Solenoid A Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0246,Turbocharger Wastegate Solenoid A High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0247,Turbocharger Wastegate Solenoid B Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0248,Turbocharger Wastegate Solenoid B Range/Performance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0249,Turbocharger Wastegate Solenoid B Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0250,Turbocharger Wastegate Solenoid B High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0251,Injection Pump Fuel Metering Control A Malfunction,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0252,Injection Pump Fuel Metering Control A Range,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0253,Injection Pump Fuel Metering Control A Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,3
P0254,Injection Pump Fuel Metering Control A High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,3
P0255,Injection Pump Fuel Metering Control B Intermittent,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0258,Injection Pump Fuel Metering Control B Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,3
P0259,Injection Pump Fuel Metering Control B High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,3
P0260,Injection Pump Fuel Metering Control B Intermittent,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,3
P0261,Cylinder 1 Injector Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0262,Cylinder 1 Injector Circuit High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0263,Cylinder 1 Contribution/Balance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,4
P0264,Cylinder 2 Injector Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0265,Cylinder 2 Injector Circuit High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0266,Cylinder 2 Contribution/Balance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,4
P0267,Cylinder 3 Injector Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0268,Cylinder 3 Injector Circuit High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0269,Cylinder 3 Contribution/Balance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,4
P0270,Cylinder 4 Injector Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0271,Cylinder 4 Injector Circuit High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0272,Cylinder 4 Contribution/Balance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,4
P0273,Cylinder 5 Injector Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0274,Cylinder 5 Injector Circuit High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0275,Cylinder 5 Contribution/Balance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,4
P0276,Cylinder 6 Injector Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0277,Cylinder 6 Injector Circuit High,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
P0278,Cylinder 6 Contribution/Balance,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,3,4
P0279,Cylinder 7 Injector Circuit Low,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,5,4
P0280,Cylinder 7 Injector Circuit High Code,Yakıt Ölçümü & Enjektör Devresi / Turboşarj,MEDIUM,4,4
C0186,P0186 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0187,P0187 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0188,P0188 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0189,P0189 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0190,P0190 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0191,P0191 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0192,P0192 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0193,P0193 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0194,P0194 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0195,P0195 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0196,P0196 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0197,P0197 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0198,P0198 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0199,P0199 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0200,P0200 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0201,P0201 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0202,P0202 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0203,P0203 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0204,P0204 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
C0205,P0205 OBD Code,"Şasi, ABS / ESP Fren Sistemi & Süspansiyon",MEDIUM,3,3
